peserta_id,gelombang_nama,pekerjaan_ayah,skor_pekerjaan_ayah,penghasilan_ayah,skor_penghasilan_ayah,pendidikan_ayah,status_hidup_ayah,pekerjaan_ibu,skor_pekerjaan_ibu,penghasilan_ibu,skor_penghasilan_ibu,pendidikan_ibu,status_hidup_ibu,jumlah_tanggungan_ortu,jenis_ukt,nilai_ukt
4485,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,2,4,2750000
4497,SM-KPN 1,PNS,5,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,7,6,3750000
4502,SM-KPN 1,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,5,3250000
4503,SM-KPN 1,WIRASWASTA,2,500.000 atau kurang,1,,hidup,PNS,5,2.500.001 - 3.000.000,6,,hidup,2,5,3250000
4504,SM-KPN 1,POLRI,5,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,6,3750000
4514,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,3,4,2750000
4515,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,3,5,3250000
4521,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,7,4000000
4532,SM-KPN 1,PNS,5,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
4533,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,2,5,3250000
4537,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,1,5,3250000
4539,SM-KPN 1,TIDAK ADA,0,500.000 atau kurang,1,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,3,1,500000
4540,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
4547,SM-KPN 1,PENSIUNAN,4,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
4558,SM-KPN 1,PENSIUNAN,4,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,meninggal,1,4,2750000
4572,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,3,6,3750000
4577,SM-KPN 1,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4594,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,3,3,2000000
4603,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,5,3250000
4605,SM-KPN 1,NELAYAN,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
4609,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,PENSIUNAN,4,1.000.001 - 1.500.000,3,,meninggal,1,3,2000000
4611,SM-KPN 1,PNS,5,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
4614,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,4,2,1000000
4623,SM-KPN 1,PNS,5,3.000.001 - 4.000.000,7,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,5,7,4000000
4632,SM-KPN 1,POLRI,5,4.000.001 - 5.000.000,8,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,7,4000000
4637,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,0,0,,hidup,1,2,1000000
4638,SM-KPN 1,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,2,5,3250000
4639,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,5,5,3250000
4640,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,BURUH,1,500.000 atau kurang,1,,hidup,4,2,1000000
4647,SM-KPN 1,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
4653,SM-KPN 1,PURNAWIRAWAN,4,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,1,4,2750000
4659,SM-KPN 1,PENSIUNAN,4,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4674,SM-KPN 1,SWASTA,3,4.000.001 - 5.000.000,8,,hidup,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,4,5,3250000
4675,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
4676,SM-KPN 1,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,3,4,2750000
4677,SM-KPN 1,PNS,5,2.500.001 - 3.000.000,6,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,4,2750000
4682,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
4687,SM-KPN 1,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4695,SM-KPN 1,PNS,5,1.500.001 - 2.000.000,4,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,3,2000000
4704,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,1,3,2000000
4718,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
4722,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
4731,SM-KPN 1,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
4743,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,4,3,2000000
4748,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
4750,SM-KPN 1,TIDAK ADA,0,0,0,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,2,3,2000000
4755,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
4757,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
4767,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TANI,2,1.500.001 - 2.000.000,4,,hidup,1,4,2750000
4775,SM-KPN 1,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,2,1000000
4779,SM-KPN 1,WIRASWASTA,2,500.000 atau kurang,1,,hidup,WIRASWASTA,2,500.000 atau kurang,1,,hidup,2,5,3250000
4780,SM-KPN 1,PNS,5,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
4783,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4786,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
4794,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,5,4,2750000
4798,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,3,5,3250000
4807,SM-KPN 1,NELAYAN,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
4808,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,BURUH,1,1.000.001 - 1.500.000,3,,hidup,3,3,2000000
4817,SM-KPN 1,TANI,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
4818,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
4822,SM-KPN 1,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,3,5,3250000
4825,SM-KPN 1,BURUH,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
4828,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,5,2,1000000
4829,SM-KPN 1,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4830,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TANI,2,500.000 atau kurang,1,,hidup,4,4,2750000
4841,SM-KPN 1,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
4845,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,PNS,5,2.500.001 - 3.000.000,6,,hidup,2,5,3250000
4846,SM-KPN 1,WIRASWASTA,2,500.000 atau kurang,1,,hidup,PNS,5,5.000.001 - 7.500.000,1,,hidup,3,5,3250000
4862,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
4863,SM-KPN 1,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4864,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,0,4,2750000
4866,SM-KPN 1,BUMN,4,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,4,6,3750000
4869,SNBT,TIDAK ADA,0,0,0,,meninggal,TANI,2,500.001 - 1.000.000,2,,hidup,1,2,1000000
4870,SM-KPN 1,POLRI,5,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
4873,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,4,2750000
4875,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4879,SM-KPN 1,BUMN,4,4.000.001 - 5.000.000,8,,hidup,TANI,2,500.000 atau kurang,1,,hidup,1,3,2000000
4880,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,PNS,5,2.500.001 - 3.000.000,6,,hidup,3,5,3250000
4887,SM-KPN 1,BURUH,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
4890,SM-KPN 1,,1,0,0,,hidup,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,2,3,2000000
4891,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
4896,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,TANI,2,0,0,,hidup,4,3,2000000
4899,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,BURUH,1,500.000 atau kurang,1,,hidup,4,3,2000000
4901,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,3,3,2000000
4902,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
4904,SM-KPN 1,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,3,2,1000000
4905,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,4,5,3250000
4910,SM-KPN 1,SWASTA,3,500.001 - 1.000.000,2,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,3,5,3250000
4911,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,0,0,,hidup,2,4,2750000
4912,SM-KPN 1,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,3,4,2750000
4915,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,7,4000000
4918,SM-KPN 1,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
4927,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,2,4,2750000
4931,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
4939,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
4940,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,2,4,2750000
4942,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,4,2750000
4943,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TANI,2,500.000 atau kurang,1,,hidup,1,2,1000000
4946,SM-KPN 1,PNS,5,5.000.001 - 7.500.000,1,,hidup,PNS,5,5.000.001 - 7.500.000,1,,hidup,3,5,3250000
4950,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,4,4,2750000
4958,SM-KPN 1,PENSIUNAN,4,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,3,2,1000000
4962,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4963,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,5,3250000
4964,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
4965,SM-KPN 1,SWASTA,3,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
4968,SM-KPN 1,TNI,5,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,2,6,3750000
4970,SM-KPN 1,TIDAK ADA,0,0,0,,hidup,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,3,4,2750000
4974,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,500.000 atau kurang,1,,hidup,3,3,2000000
4975,SM-KPN 1,PNS,5,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
4977,SM-KPN 1,SWASTA,3,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
4986,SM-KPN 1,PENSIUNAN,4,0,0,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,3,5,3250000
4991,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
4992,SM-KPN 1,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
4995,SM-KPN 1,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
4996,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
5001,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
5002,SM-KPN 1,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,3,5,3250000
5007,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,1,4,2750000
5011,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
5013,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5014,SM-KPN 1,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,100,3,2000000
5018,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
5019,SM-KPN 1,TANI,2,0,0,,meninggal,TANI,2,1.000.001 - 1.500.000,3,,hidup,0,2,1000000
5026,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
5032,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5034,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,3,3,2000000
5038,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,0,0,,hidup,3,2,1000000
5041,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,1,3,2000000
5044,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
5047,SM-KPN 1,PENSIUNAN,4,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,1,4,2750000
5048,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,4,3,2000000
5049,SM-KPN 1,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
5050,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
5051,SM-KPN 1,TIDAK ADA,0,0,0,,hidup,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,2,5,3250000
5053,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,PNS,5,1.500.001 - 2.000.000,4,,hidup,2,5,3250000
5058,SM-KPN 1,PNS,5,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,4,7,4000000
5060,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
5062,SM-KPN 1,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5066,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
5070,SM-KPN 1,PNS,5,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,meninggal,5,5,3250000
5071,SM-KPN 1,PENSIUNAN,4,1.500.001 - 2.000.000,4,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
5072,SM-KPN 1,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
5074,SM-KPN 1,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
5075,SM-KPN 1,TANI,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5078,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,BURUH,1,1.500.001 - 2.000.000,4,,hidup,4,1,500000
5085,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,WIRASWASTA,2,4.000.001 - 5.000.000,8,,hidup,,4,2750000
5097,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,WIRASWASTA,2,500.000 atau kurang,1,,hidup,3,4,2750000
5100,SM-KPN 1,TIDAK ADA,0,500.000 atau kurang,1,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,hidup,,2,1000000
5101,SM-KPN 1,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
5111,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,SWASTA,3,0,0,,hidup,5,4,2750000
5120,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
5124,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TANI,2,500.001 - 1.000.000,2,,hidup,2,2,1000000
5125,SM-KPN 1,WIRASWASTA,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
5127,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5133,SM-KPN 1,TANI,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
5137,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
5140,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,6,3750000
5144,SM-KPN 1,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,3,5,3250000
5146,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,PENSIUNAN,4,500.001 - 1.000.000,2,,hidup,1000000,4,2750000
5147,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,1.000.001 - 1.500.000,3,,hidup,1,2,1000000
5148,SM-KPN 1,PNS,5,1.500.001 - 2.000.000,4,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,meninggal,2,1,500000
5151,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,5,6,3750000
5153,SM-KPN 1,BURUH,1,2.500.001 - 3.000.000,6,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,meninggal,3,3,2000000
5157,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,7,5,3250000
5162,SM-KPN 1,SWASTA,3,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
5165,SM-KPN 1,PNS,5,3.000.001 - 4.000.000,7,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,1,4,2750000
5166,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,6,2,1000000
5167,SM-KPN 1,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
5169,SM-KPN 1,TANI,2,500.000 atau kurang,1,,meninggal,TANI,2,500.000 atau kurang,1,,hidup,2,2,1000000
5170,SM-KPN 1,SWASTA,3,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,5,5,3250000
5171,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
5177,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,2,5,3250000
5179,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
5180,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5183,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,6,3750000
5184,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,1,500000
5186,SM-KPN 1,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5187,SM-KPN 1,PNS,5,2.500.001 - 3.000.000,6,,hidup,PNS,5,2.000.001 - 2.500.000,5,,hidup,2,7,4000000
5189,SM-KPN 1,PENSIUNAN,4,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
5201,SM-KPN 1,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
5205,SM-KPN 1,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,4,6,3750000
5208,SM-KPN 1,NELAYAN,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
5209,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
5211,SM-KPN 1,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,meninggal,2,5,3250000
5216,SM-KPN 1,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
5217,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,1,5,3250000
5221,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,500.000 atau kurang,1,,hidup,,5,3250000
5223,SM-KPN 1,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
5225,SM-KPN 1,PENSIUNAN,4,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
5226,SM-KPN 1,PENSIUNAN,4,500.001 - 1.000.000,2,,meninggal,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,2,4,2750000
5228,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
5229,SM-KPN 1,BUMD,1,5.000.001 - 7.500.000,1,,hidup,SWASTA,3,500.000 atau kurang,1,,hidup,2,6,3750000
